"latitude","longitude","InsularCoast","Laguna.d","Puerto.d","Rio.d","Afluente.Seco.d","Petroleo.d","Poblado.d","AbsorCoeffPhytoplank.Q3","AbsorCoeffNonAlgalMat.Median","ChlorophyllaConcent.Mean","PhotosyntheticRadiation.Q3","RemoteReflectance.Mean","SSTemperatureDay.Mean","SSTemperatureNight.Mean","SSTemperatureNight.Kurtosis","SeaLevelPreassure.Skewness","SeaSaltColumnDensity.Mean","SeaSaltColumnDensity.Sd","TwoMAirTemperature.Mean","SeaSaltConcentration.Mean","CarbonDioxide.Q1","CarbonDioxide.Skewness","MethaneNight.Median","MethaneNight.Q3","MethaneDay.Kurtosis","IncidentShortwave.Max","IncommingShortwave.Max","speed.cm.s.min"
12.4,-68.5,"Insular",120,120,120,120,120,41.371,3.981,15.85,20.245,55.7112,0.555,25.2477,24.8602,-1.9113,-0.1092,39.1849,9.2315,2.9973,71.877,3.975,-5.5975,1.8262,1.8358,30.0129,2.88,2.879,25.317
12.4,-68.9,"Insular",120,120,120,120,120,31.602,5.2378,15.85,19.9053,54.3354,0.5495,25.1694,24.7258,-1.9592,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8262,1.8358,30.0129,2.88,2.879,15.0611
12.4,-69,"Insular",120,120,120,120,120,32.38,3.981,15.85,19.89,54.3354,0.515,25.3022,24.6276,-1.9928,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8322,1.8386,-1.0497,2.88,2.879,13.4495
12.4,-69.1,"Insular",90.571,120,120,120,120,36.529,3.981,15.85,20.1449,53.6475,0.5331,25.1827,24.517,-2.0091,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,5.555
12.4,-69.2,"Insular",80.99,120,99.646,120,120,43.086,7.943,15.85,20.2491,54.3354,0.5152,25.1616,24.5466,-2.007,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,7.2495
12.4,-69.3,"Insular",71.776,120,120,120,120,51.133,3.981,15.85,19.7133,54.8384,0.5819,25.0839,24.5697,-2.0017,0.0542,45.4094,14.9386,2.9973,79.0875,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,11.7471
12.4,-69.7,"Insular",43.401,90.58,120,78.668,88.584,24.016,4.9715,15.85,22.1504,54.3354,0.5583,24.9923,24.653,-1.9872,0.0655,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,6.3484
12.4,-69.8,"Insular",40.708,83.692,120,70.566,82.757,13.619,5.962,15.85,23.0401,55.7112,0.5289,24.9762,24.425,-2.0151,0.0432,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,4.9048
12.4,-69.9,"Insular",40.827,77.72,120,63.298,78.018,5.478,7.943,15.85,25.7994,55.7112,0.5365,25.0721,24.2016,-1.988,0.0138,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,8.6471
12.4,-70,"Insular",43.735,72.889,120,57.185,74.574,10.507,7.943,15.85,33.4271,55.7112,0.5311,24.8876,24.0959,-1.9563,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,11.4338
12.4,-70.1,"Insular",48.938,69.438,120,52.63,72.61,20.655,7.943,15.85,39.1201,57.0871,0.4997,24.5903,23.672,-1.6811,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,6.2449
12.5,-69.1,"Insular",96.035,120,120,120,120,46.445,3.981,15.85,19.8382,54.3354,0.5596,25.1977,24.6479,-1.9861,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,8.9614
12.5,-69.2,"Insular",87.061,120,120,120,120,51.759,3.981,15.85,19.6586,54.3354,0.5625,25.1504,24.6681,-1.983,0.045,44.5946,14.5102,2.9973,76.1749,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,6.279
12.5,-69.3,"Insular",78.566,120,120,120,120,58.625,3.981,15.85,19.9927,55.7112,0.5487,25.092,24.6681,-1.983,0.0538,45.37,14.9178,2.9973,78.9464,3.975,-3.56722819715706,1.82839130434783,1.83721739130435,30.0254947305873,2.88,2.879,11.2318
12.5,-69.7,"Insular",53.905,99.113,120,86.105,97.853,24.178,3.981,15.85,21.3189,55.7112,0.5797,25.1544,24.5286,-2.0095,0.0655,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,8.3118
12.5,-69.8,"Insular",51.762,92.862,120,78.774,92.613,13.908,3.981,15.85,20.9406,55.7112,0.5368,25.1395,24.5073,-2.0115,0.0433,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,11.6986
12.5,-69.9,"Insular",51.855,87.52,120,72.339,88.405,6.168,3.981,15.85,23.7511,55.7112,0.5325,24.8775,24.3402,-2.0117,0.0138,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,19.2468
12.5,-70,"Insular",54.174,83.262,120,67.057,85.382,10.881,7.943,15.85,23.9802,54.6033,0.6,25.1167,23.9268,-1.8767,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,16.9307
12.5,-70.1,"Insular",58.453,80.259,120,63.219,83.673,20.845,7.943,15.85,31.6567,53.5007,0.511,25.0954,24.1229,-1.9639,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,7.0664
12.5,-70.2,"Insular",64.302,78.657,120,61.096,83.359,31.406,7.943,15.85,34.5925,57.0871,0.4171,24.7773,23.8418,-1.8241,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.56722819715706,1.83013043478261,1.83913043478261,12.6411820574668,2.88,2.879,2.5862
12.6,-61,"Insular",120,120,120,120,120,120,7.943,15.85,35.8627,52.9596,0.4655,25.7401,25.3162,-1.5395,-0.8839,39.1849,9.2315,2.9968,56.8343,3.975,-3.2391,1.8271,1.828,-2.3333,999,2.879,47.4505
12.6,-69.8,"Insular",62.839,120,120,87.628,120,21.183,3.981,15.85,20.7087,55.7112,0.5417,25.0986,24.7541,-1.9563,0.0432,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,16.6054
12.6,-69.9,"Insular",62.916,97.604,120,81.893,98.951,17.128,3.981,15.85,22.0857,56.4931,0.5346,25.1314,24.5855,-2.0009,0.0138,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,28.8566
12.6,-70,"Insular",64.839,93.806,120,77.269,96.261,19.331,3.981,15.85,26.0348,55.7112,0.4977,25.0009,24.3229,-2.0094,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,22.0821
12.6,-70.1,"Insular",68.453,91.152,120,73.964,94.749,26.261,7.943,15.85,33.1735,55.7112,0.463,24.5073,23.8577,-1.835,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8327,1.8403,12.6412,2.88,2.879,8.6978
12.6,-70.2,"Insular",73.509,89.745,120,72.159,94.472,35.232,7.943,15.85,32.105,55.7112,0.4941,24.6718,24.1413,-1.9714,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,4.8642
12.7,-69.8,"Insular",73.928,120,120,96.949,120,30.842,3.981,15.85,20.9977,55.7112,0.5565,25.1243,24.6462,-1.9884,0.0431,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,12.8165
12.7,-69.9,"Insular",73.994,120,120,91.801,120,28.213,3.981,15.85,21.348,57.0871,0.5463,25.1857,24.652,-1.979,0.0138,46.3978,15.4581,2.9973,82.6205,3.975,-3.5672,1.8284,1.8372,30.0255,2.88,2.879,22.5927
12.7,-70,"Insular",75.635,120,120,87.702,120,29.602,3.981,15.85,22.9798,55.7113,0.5182,25.0578,24.425,-2.0149,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8339,1.8414,-0.0868,2.88,2.879,21.7441
12.7,-70.1,"Insular",78.754,120,120,84.805,120,34.527,7.943,15.85,26.5255,55.7113,0.5293,24.911,24.2766,-1.9893,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,9.3164
12.7,-70.2,"Insular",83.185,120,120,83.236,120,41.756,7.943,15.85,28.8414,57.0871,0.4886,24.8602,24.1233,-1.9655,0.2521,49.1027,16.4022,2.9973,89.7824,3.975,-3.5672,1.8301,1.8391,12.6412,2.88,2.879,5.3073
14.1,-60.4,"Insular",120,120,120,120,120,120,7.943,7.943,21.1122,54.3354,0.726,25.7002,25.3433,-1.5055,-1.1366,36.4802,11.1193,2.9968,53.253,3.975,-2.252,1.832,1.8372,-0.2879,999,2.879,14.6111
15.2,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,20.0011,54.3354,0.7081,25.7209,25.3236,-1.5271,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-3.1487,1.8284,1.8363,1.1565,999,2.879,9.1722
15.2,-64.2,"Insular",120,120,120,120,120,120,7.943,9.6505,19.958,55.117,0.7213,25.6521,25.3758,-1.4637,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-3.1487,1.8284,1.8363,1.1565,999,2.879,13.2692
15.3,-64,"Insular",120,120,120,120,120,120,3.981,11.5132,18.5098,54.9566,0.7089,25.6976,25.3201,-1.5331,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8307,1.838,-0.2556,999,2.879,6.5919
15.3,-64.1,"Insular",120,120,120,120,120,120,6.9525,7.943,19.3954,54.3354,0.72,25.6294,25.3702,-1.4712,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,10.3461
15.3,-64.2,"Insular",120,120,120,120,120,120,7.943,7.943,19.9024,55.7112,0.72,25.7002,25.2635,-1.5991,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,16.888
15.3,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,22.9213,54.3354,0.6536,25.7111,25.3702,-1.4712,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,18.2295
15.4,-64,"Insular",120,120,120,120,120,120,3.981,7.943,18.8801,55.2844,0.7581,25.4825,25.3416,-1.5064,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8306,1.8379,-0.2253,999,2.879,6.9718
15.4,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,19.2383,55.7113,0.7875,25.6001,25.2496,-1.6143,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,9.1384
15.4,-64.2,"Insular",120,120,120,120,120,120,3.981,7.943,21.9711,55.7112,0.7607,25.5945,25.33,-1.5221,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,18.6216
15.4,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,20.9569,55.7112,0.7359,25.8236,25.3975,-1.4348,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,22.1964
15.4,-64.4,"Insular",120,120,120,120,120,120,7.943,7.943,20.9679,54.3354,0.6774,25.7414,25.3433,-1.5055,-0.9627,33.7755,9.2304,2.9983,47.5222,3.975,-3.2096,1.8284,1.8363,1.1565,999,2.879,18.3195
15.5,-64,"Insular",120,120,120,120,120,120,3.981,7.943,20.3801,54.8818,0.7407,25.6866,25.3699,-1.4695,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.831,1.8382,-0.2146,999,2.879,6.557
15.5,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,19.9343,54.3354,0.8035,25.5445,25.3468,-1.4876,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,7.3537
15.5,-64.2,"Insular",120,120,120,120,120,120,3.981,7.943,20.9121,54.3354,0.7902,25.5956,25.3702,-1.4712,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,12.8041
15.5,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,21.4038,54.3354,0.7533,25.629,25.3975,-1.4348,-1.0489,34.677,7.6466,2.9978,47.5222,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,20.8203
15.5,-64.4,"Insular",120,120,120,120,120,120,3.981,7.943,21.5665,53.7963,0.7141,25.6381,25.3655,-1.4719,-0.9627,33.7755,9.2304,2.9983,47.5222,3.975,-3.2096,1.8284,1.8363,1.1565,999,2.879,17.6567
15.6,-64,"Insular",120,120,120,120,120,120,4.5386,7.943,18.8615,55.1099,0.7759,25.8048,25.3951,-1.4376,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.831,1.8382,-0.2146,999,2.879,11.7649
15.6,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,19.5775,54.3354,0.8014,25.7519,25.3832,-1.4538,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,12.2836
15.6,-64.2,"Insular",120,120,120,120,120,120,3.981,7.943,19.1495,54.3354,0.82,25.5357,25.357,-1.4885,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,15.0972
15.6,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,19.7602,54.3354,0.7258,25.7927,25.5713,-1.1598,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,18.9093
15.6,-64.4,"Insular",120,120,120,120,120,120,3.981,7.943,18.944,54.3354,0.7382,25.618,25.1437,-1.7177,-1.0612,29.2679,13.9209,2.9978,45.3735,3.975,-3.2096,1.8284,1.8363,1.1565,999,2.879,20.5645
15.7,-64,"Insular",120,120,120,120,120,120,3.981,7.943,17.7308,54.3354,0.7594,25.7388,25.3103,-1.5359,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.831,1.8382,-0.2146,999,2.879,13.1037
15.7,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,18.2282,54.3354,0.7662,25.6812,25.4104,-1.4168,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,14.4132
15.7,-64.2,"Insular",120,120,120,120,120,120,3.981,7.943,18.1777,54.3354,0.7781,25.7519,25.3832,-1.4538,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,16.8031
15.7,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,19.434,54.3354,0.7412,25.7825,25.3433,-1.5055,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,20.8311
15.8,-64.1,"Insular",120,120,120,120,120,120,3.981,7.943,17.3582,55.7112,0.7714,25.6892,25.2635,-1.5991,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,10.92
15.8,-64.2,"Insular",120,120,120,120,120,120,3.981,7.943,17.099,55.7112,0.7714,25.618,25.2496,-1.6143,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,10.9878
15.8,-64.3,"Insular",120,120,120,120,120,120,3.981,7.943,17.9167,55.7112,0.7694,25.6702,25.2093,-1.6559,-1.1435,30.1694,13.2444,2.9978,45.3735,3.975,-2.1227,1.8284,1.8363,1.1565,999,2.879,16.6039
