"latitude","longitude","speed.m.s.mean","direction.deg.t.mean"
10.46,-62.39,0.4,168.926174496644
10.46,-62.38,0.4,169.395973154362
10.47,-62.38,0.4,169.865771812081
10.47,-62.39,0.4,170.335570469799
10.49,-62.38,0.4,170.805369127517
10.5,-62.38,0.4,171.275167785235
10.45,-62.38,0.4,171.744966442953
10.45,-62.36,0.4,172.214765100671
10.46,-62.36,0.4,172.684563758389
10.47,-62.36,0.4,173.154362416107
10.49,-62.36,0.4,173.624161073825
10.5,-62.36,0.4,174.093959731544
10.51,-62.36,0.4,174.563758389262
10.46,-62.4,0.58,175.03355704698
10.49,-62.39,0.4,175.503355704698
10.45,-62.41,0.58,175.973154362416
10.46,-62.41,0.58,176.442953020134
10.47,-62.4,0.58,176.912751677852
10.47,-62.41,0.58,177.38255033557
10.49,-62.41,0.58,177.852348993289
10.49,-62.4,0.58,178.322147651007
10.5,-62.39,0.4,178.791946308725
10.5,-62.4,0.58,179.261744966443
10.5,-62.41,0.58,179.731543624161
10.49,-62.47,0.58,180.201342281879
10.5,-62.47,0.58,180.671140939597
10.47,-62.47,0.58,181.140939597315
10.47,-62.45,0.58,181.610738255034
10.47,-62.44,0.58,182.080536912752
10.47,-62.43,0.58,182.55033557047
10.46,-62.43,0.58,183.020134228188
10.46,-62.44,0.58,183.489932885906
10.46,-62.45,0.58,183.959731543624
10.45,-62.44,0.58,184.429530201342
10.45,-62.43,0.58,184.89932885906
10.5,-62.43,0.58,185.369127516779
10.5,-62.44,0.58,185.838926174497
10.5,-62.45,0.58,186.308724832215
10.49,-62.45,0.58,186.778523489933
10.49,-62.44,0.58,187.248322147651
10.49,-62.43,0.58,187.718120805369
10.46,-62.47,0.58,188.187919463087
10.49,-62.48,0.58,188.657718120805
10.5,-62.48,0.58,189.127516778523
10.46,-62.48,0.58,189.597315436242
10.47,-62.48,0.58,190.06711409396
10.49,-62.49,0.58,190.536912751678
10.5,-62.49,0.58,191.006711409396
10.51,-62.49,0.58,191.476510067114
10.47,-62.49,0.58,191.946308724832
10.46,-62.49,0.58,192.41610738255
10.49,-62.5,0.58,192.885906040268
10.5,-62.5,0.58,193.355704697987
10.51,-62.5,0.58,193.825503355705
10.47,-62.5,0.58,194.295302013423
10.46,-62.5,0.58,194.765100671141
10.51,-62.52,0.58,195.234899328859
10.5,-62.52,0.58,195.704697986577
10.49,-62.52,0.58,196.174496644295
10.47,-62.52,0.58,196.644295302013
10.46,-62.52,0.58,197.114093959732
10.51,-62.53,0.58,197.58389261745
10.5,-62.53,0.58,198.053691275168
10.49,-62.53,0.58,198.523489932886
10.47,-62.53,0.58,198.993288590604
10.53,-62.53,0.58,199.463087248322
10.51,-62.54,0.58,199.93288590604
10.5,-62.54,0.58,200.402684563758
10.49,-62.54,0.58,200.872483221477
10.47,-62.54,0.58,201.342281879195
10.53,-62.54,0.58,201.812080536913
10.51,-62.55,0.58,202.281879194631
10.5,-62.55,0.58,202.751677852349
10.49,-62.55,0.58,203.221476510067
10.47,-62.55,0.58,203.691275167785
10.53,-62.55,0.58,204.161073825503
10.49,-62.57,0.58,204.630872483221
10.5,-62.57,0.58,205.10067114094
10.51,-62.57,0.58,205.570469798658
10.47,-62.57,0.58,206.040268456376
10.53,-62.57,0.58,206.510067114094
10.49,-62.58,0.58,206.979865771812
10.5,-62.58,0.58,207.44966442953
10.47,-62.58,0.58,207.919463087248
10.53,-62.58,0.58,208.389261744966
10.51,-62.6,0.8,208.859060402685
10.51,-62.59,0.8,209.328859060403
10.5,-62.59,0.8,209.798657718121
10.5,-62.6,0.8,210.268456375839
10.49,-62.6,0.8,210.738255033557
10.49,-62.59,0.58,211.208053691275
10.53,-62.59,0.8,211.677852348993
10.53,-62.6,0.8,212.147651006711
10.49,-62.63,0.8,212.61744966443
10.49,-62.62,0.8,213.087248322148
10.5,-62.62,0.8,213.557046979866
10.5,-62.63,0.8,214.026845637584
10.51,-62.62,0.8,214.496644295302
10.49,-62.64,0.8,214.96644295302
10.5,-62.64,0.8,215.436241610738
10.51,-62.64,0.8,215.906040268456
10.51,-62.63,0.8,216.375838926174
10.53,-62.62,0.8,216.845637583893
10.53,-62.63,0.8,217.315436241611
10.53,-62.64,0.8,217.785234899329
10.53,-62.66,0.8,218.255033557047
10.51,-62.69,0.8,218.724832214765
10.51,-62.68,0.8,219.194630872483
10.51,-62.67,0.8,219.664429530201
10.51,-62.66,0.8,220.134228187919
10.5,-62.66,0.8,220.604026845638
10.5,-62.67,0.8,221.073825503356
10.5,-62.68,0.8,221.543624161074
10.53,-62.67,0.8,222.013422818792
10.53,-62.68,0.8,222.48322147651
10.53,-62.69,0.8,222.953020134228
10.51,-62.71,0.8,223.422818791946
10.53,-62.71,0.8,223.892617449664
10.53,-62.72,0.8,224.362416107383
10.53,-62.73,0.8,224.832214765101
10.53,-62.74,0.8,225.302013422819
10.51,-62.78,0.8,225.771812080537
10.5,-62.78,0.8,226.241610738255
10.49,-62.78,0.8,226.711409395973
10.47,-62.78,0.8,227.181208053691
10.51,-62.77,0.8,227.651006711409
10.5,-62.77,0.8,228.120805369128
10.49,-62.77,0.8,228.590604026846
10.51,-62.76,0.8,229.060402684564
10.51,-62.74,0.8,229.530201342282
10.5,-62.76,0.8,230
10.49,-62.76,0.8,230
10.47,-62.76,0.8,229.973614775726
10.47,-62.77,0.8,229.947229551451
10.46,-62.76,0.8,229.920844327177
10.5,-62.74,0.8,229.894459102902
10.51,-62.73,0.8,229.868073878628
10.51,-62.72,0.8,229.841688654354
10.49,-62.74,0.8,229.815303430079
10.49,-62.73,0.8,229.788918205805
10.49,-62.72,0.8,229.76253298153
10.5,-62.71,0.8,229.736147757256
10.5,-62.72,0.8,229.709762532982
10.5,-62.73,0.8,229.683377308707
10.47,-62.74,0.8,229.656992084433
10.5,-62.69,0.8,229.630606860158
10.49,-62.71,0.8,229.604221635884
10.47,-62.73,0.8,229.577836411609
10.47,-62.72,0.8,229.551451187335
10.46,-62.73,0.8,229.525065963061
10.46,-62.74,0.8,229.498680738786
10.45,-62.74,0.8,229.472295514512
10.45,-62.73,0.8,229.445910290237
10.49,-62.66,0.8,229.419525065963
10.49,-62.69,0.8,229.393139841689
10.49,-62.67,0.8,229.366754617414
10.47,-62.71,0.8,229.34036939314
10.46,-62.71,0.8,229.313984168865
10.46,-62.72,0.8,229.287598944591
10.47,-62.69,0.8,229.261213720317
10.45,-62.72,0.8,229.234828496042
10.45,-62.71,0.8,229.208443271768
10.44,-62.71,0.8,229.182058047493
10.46,-62.69,0.8,229.155672823219
10.44,-62.69,0.8,229.129287598945
10.44,-62.68,0.8,229.10290237467
10.44,-62.67,0.8,229.076517150396
10.43,-62.68,0.8,229.050131926121
10.43,-62.69,0.8,229.023746701847
10.45,-62.69,0.8,228.997361477573
10.45,-62.68,0.8,228.970976253298
10.45,-62.67,0.8,228.944591029024
10.45,-62.66,0.8,228.918205804749
10.46,-62.67,0.8,228.891820580475
10.46,-62.68,0.8,228.865435356201
10.44,-62.66,0.8,228.839050131926
10.43,-62.67,0.8,228.812664907652
10.43,-62.66,0.8,228.786279683377
10.44,-62.64,0.8,228.759894459103
10.43,-62.64,0.8,228.733509234828
10.4,-62.67,0.8,228.707124010554
10.41,-62.67,0.8,228.68073878628
10.41,-62.66,0.8,228.654353562005
10.41,-62.64,0.8,228.627968337731
10.39,-62.66,0.8,228.601583113456
10.4,-62.66,0.8,228.575197889182
10.37,-62.66,0.8,228.548812664908
10.41,-62.63,0.8,228.522427440633
10.4,-62.63,0.8,228.496042216359
10.4,-62.64,0.8,228.469656992084
10.39,-62.64,0.8,228.44327176781
10.39,-62.63,0.8,228.416886543536
10.39,-62.62,0.8,228.390501319261
10.4,-62.62,0.8,228.364116094987
10.37,-62.63,0.8,228.337730870712
10.37,-62.64,0.8,228.311345646438
10.36,-62.64,0.8,228.284960422164
10.35,-62.64,0.8,228.258575197889
10.35,-62.66,0.8,228.232189973615
10.36,-62.66,0.8,228.20580474934
10.37,-62.62,0.8,228.179419525066
10.36,-62.63,0.8,228.153034300792
10.36,-62.62,0.8,228.126649076517
10.35,-62.62,0.8,228.100263852243
10.35,-62.63,0.8,228.073878627968
10.35,-62.59,0.8,228.047493403694
10.35,-62.6,0.8,228.02110817942
10.36,-62.6,0.8,227.994722955145
10.37,-62.6,0.8,227.968337730871
10.34,-62.64,0.8,227.941952506596
10.34,-62.63,0.8,227.915567282322
10.34,-62.62,0.8,227.889182058047
10.34,-62.6,0.8,227.862796833773
10.34,-62.59,0.8,227.836411609499
10.32,-62.6,0.8,227.810026385224
10.32,-62.62,0.8,227.78364116095
10.32,-62.59,0.8,227.757255936675
10.31,-62.59,0.8,227.730870712401
10.31,-62.6,0.8,227.704485488127
10.34,-62.66,0.8,227.678100263852
10.31,-62.64,0.8,227.651715039578
10.31,-62.63,0.8,227.625329815303
10.31,-62.62,0.8,227.598944591029
10.32,-62.63,0.8,227.572559366755
10.32,-62.64,0.8,227.54617414248
10.32,-62.66,0.8,227.519788918206
10.29,-62.62,0.8,227.493403693931
10.29,-62.63,0.8,227.467018469657
10.29,-62.64,0.8,227.440633245383
10.3,-62.64,0.8,227.414248021108
10.3,-62.62,0.8,227.387862796834
10.3,-62.6,0.8,227.361477572559
10.3,-62.59,0.8,227.335092348285
10.31,-62.66,0.8,227.308707124011
10.3,-62.66,0.8,227.282321899736
10.29,-62.66,0.58,227.255936675462
10.29,-62.68,0.58,227.229551451187
10.29,-62.69,0.58,227.203166226913
10.27,-62.69,0.58,227.176781002639
10.27,-62.68,0.58,227.150395778364
10.27,-62.67,0.58,227.12401055409
10.27,-62.66,0.58,227.097625329815
10.26,-62.66,0.58,227.071240105541
10.26,-62.67,0.58,227.044854881267
10.26,-62.68,0.58,227.018469656992
10.26,-62.69,0.58,226.992084432718
10.27,-62.64,0.58,226.965699208443
10.25,-62.69,0.58,226.939313984169
10.25,-62.68,0.58,226.912928759894
10.25,-62.67,0.58,226.88654353562
10.25,-62.66,0.58,226.860158311346
10.2,-62.68,0.58,226.833773087071
10.21,-62.68,0.58,226.807387862797
10.21,-62.67,0.58,226.781002638522
10.22,-62.67,0.58,226.754617414248
10.22,-62.68,0.58,226.728232189974
10.23,-62.68,0.58,226.701846965699
10.23,-62.67,0.58,226.675461741425
10.23,-62.66,0.58,226.64907651715
10.25,-62.64,0.58,226.622691292876
10.26,-62.64,0.58,226.596306068602
10.27,-62.63,0.58,226.569920844327
10.25,-62.63,0.58,226.543535620053
10.26,-62.63,0.58,226.517150395778
10.27,-62.62,0.58,226.490765171504
10.2,-62.67,0.58,226.46437994723
10.22,-62.66,0.58,226.437994722955
10.18,-62.64,0.58,226.411609498681
10.18,-62.66,0.58,226.385224274406
10.18,-62.67,0.58,226.358839050132
10.21,-62.66,0.58,226.332453825858
10.23,-62.64,0.58,226.306068601583
10.22,-62.64,0.58,226.279683377309
10.21,-62.64,0.58,226.253298153034
10.2,-62.64,0.58,226.22691292876
10.2,-62.66,0.58,226.200527704485
10.18,-62.63,0.58,226.174142480211
10.23,-62.63,0.58,226.147757255937
10.22,-62.63,0.58,226.121372031662
10.21,-62.63,0.58,226.094986807388
10.2,-62.63,0.58,226.068601583113
10.25,-62.62,0.58,226.042216358839
10.26,-62.62,0.58,226.015831134565
10.18,-62.62,0.58,225.98944591029
10.23,-62.62,0.58,225.963060686016
10.22,-62.62,0.58,225.936675461741
10.21,-62.62,0.58,225.910290237467
10.2,-62.62,0.58,225.883905013193
10.18,-62.59,0.58,225.857519788918
10.18,-62.6,0.58,225.831134564644
10.2,-62.6,0.58,225.804749340369
10.2,-62.59,0.58,225.778364116095
10.21,-62.59,0.58,225.751978891821
10.21,-62.6,0.58,225.725593667546
10.22,-62.6,0.58,225.699208443272
10.22,-62.59,0.58,225.672823218997
10.23,-62.59,0.58,225.646437994723
10.23,-62.6,0.58,225.620052770449
10.29,-62.6,0.8,225.593667546174
10.27,-62.6,0.58,225.5672823219
10.25,-62.6,0.58,225.540897097625
10.26,-62.6,0.58,225.514511873351
10.29,-62.59,0.8,225.488126649077
10.27,-62.59,0.58,225.461741424802
10.25,-62.59,0.58,225.435356200528
10.26,-62.59,0.58,225.408970976253
10.3,-62.58,0.8,225.382585751979
10.29,-62.58,0.8,225.356200527704
10.27,-62.58,0.8,225.32981530343
10.25,-62.58,0.58,225.303430079156
10.3,-62.57,0.8,225.277044854881
10.29,-62.57,0.8,225.250659630607
10.27,-62.57,0.8,225.224274406332
10.27,-62.55,0.8,225.197889182058
10.29,-62.55,0.8,225.171503957784
10.29,-62.54,0.8,225.145118733509
10.2,-62.58,0.58,225.118733509235
10.2,-62.57,0.58,225.09234828496
10.21,-62.57,0.58,225.065963060686
10.21,-62.58,0.58,225.039577836412
10.22,-62.58,0.58,225.013192612137
10.22,-62.57,0.58,224.986807387863
10.23,-62.58,0.58,224.960422163588
10.26,-62.55,0.8,224.934036939314
10.25,-62.55,0.8,224.90765171504
10.27,-62.54,0.8,224.881266490765
10.27,-62.53,0.8,224.854881266491
10.26,-62.54,0.8,224.828496042216
10.25,-62.54,0.8,224.802110817942
10.26,-62.53,0.8,224.775725593668
10.25,-62.53,0.8,224.749340369393
10.25,-62.52,0.8,224.722955145119
10.23,-62.54,0.8,224.696569920844
10.22,-62.54,1.1,224.67018469657
10.25,-62.5,0.8,224.643799472296
10.26,-62.5,0.8,224.617414248021
10.23,-62.53,0.8,224.591029023747
10.23,-62.52,0.8,224.564643799472
10.22,-62.53,1.1,224.538258575198
10.18,-62.57,0.58,224.511873350923
10.18,-62.58,0.58,224.485488126649
10.16,-62.55,1.1,224.459102902375
10.17,-62.55,1.1,224.4327176781
10.17,-62.54,1.1,224.406332453826
10.18,-62.53,1.1,224.379947229551
10.18,-62.54,1.1,224.353562005277
10.18,-62.55,1.1,224.327176781003
10.21,-62.54,1.1,224.300791556728
10.21,-62.55,1.1,224.274406332454
10.2,-62.55,1.1,224.248021108179
10.2,-62.54,1.1,224.221635883905
10.2,-62.53,1.1,224.195250659631
10.21,-62.53,1.1,224.168865435356
10.22,-62.52,1.1,224.142480211082
10.2,-62.52,1.1,224.116094986807
10.21,-62.52,1.1,224.089709762533
10.23,-62.5,0.8,224.063324538259
10.22,-62.5,1.1,224.036939313984
10.21,-62.5,1.1,224.01055408971
10.2,-62.5,1.1,223.984168865435
10.2,-62.49,1.1,223.957783641161
10.2,-62.48,1.1,223.931398416887
10.17,-62.53,1.1,223.905013192612
10.17,-62.52,1.1,223.878627968338
10.18,-62.52,1.1,223.852242744063
10.2,-62.47,1.1,223.825857519789
10.18,-62.47,1.1,223.799472295515
10.18,-62.48,1.1,223.77308707124
10.18,-62.49,1.1,223.746701846966
10.18,-62.5,1.1,223.720316622691
10.17,-62.5,1.1,223.693931398417
10.17,-62.48,1.1,223.667546174142
10.17,-62.47,1.1,223.641160949868
10.18,-62.45,1.1,223.614775725594
10.17,-62.49,1.1,223.588390501319
10.16,-62.48,1.1,223.562005277045
10.16,-62.49,1.1,223.53562005277
10.16,-62.5,1.1,223.509234828496
10.16,-62.52,1.1,223.482849604222
10.16,-62.53,1.1,223.456464379947
10.16,-62.54,1.1,223.430079155673
10.14,-62.55,1.1,223.403693931398
10.14,-62.53,1.1,223.377308707124
10.14,-62.54,1.1,223.35092348285
10.14,-62.52,1.1,223.324538258575
10.13,-62.52,1.1,223.298153034301
10.14,-62.5,1.1,223.271767810026
10.16,-62.47,1.1,223.245382585752
10.17,-62.45,1.1,223.218997361478
10.17,-62.44,1.1,223.192612137203
10.17,-62.43,1.1,223.166226912929
10.16,-62.44,1.1,223.139841688654
10.16,-62.45,1.1,223.11345646438
10.13,-62.5,1.1,223.087071240106
10.13,-62.49,1.1,223.060686015831
10.14,-62.47,1.1,223.034300791557
10.14,-62.48,1.1,223.007915567282
10.14,-62.49,1.1,222.981530343008
10.13,-62.48,1.1,222.955145118733
10.13,-62.47,1.1,222.928759894459
10.14,-62.45,1.1,222.902374670185
10.14,-62.44,1.1,222.87598944591
10.14,-62.43,1.1,222.849604221636
10.16,-62.43,1.1,222.823218997361
10.16,-62.41,1.1,222.796833773087
10.14,-62.41,1.1,222.770448548813
10.12,-62.41,1.3,222.744063324538
10.12,-62.4,1.3,222.717678100264
10.12,-62.39,1.3,222.691292875989
10.11,-62.39,1.3,222.664907651715
10.11,-62.4,1.3,222.638522427441
10.11,-62.41,1.3,222.612137203166
10.11,-62.43,1.3,222.585751978892
10.11,-62.44,1.3,222.559366754617
10.12,-62.43,1.3,222.532981530343
10.09,-62.43,1.3,222.506596306069
10.09,-62.44,1.3,222.480211081794
10.09,-62.45,1.3,222.45382585752
10.08,-62.45,1.3,222.427440633245
10.08,-62.44,1.3,222.401055408971
10.07,-62.44,1.3,222.374670184697
10.07,-62.45,1.3,222.348284960422
10.06,-62.44,1.3,222.321899736148
10.08,-62.43,1.3,222.295514511873
10.07,-62.43,1.3,222.269129287599
10.09,-62.41,1.3,222.242744063325
10.06,-62.43,1.3,222.21635883905
10.08,-62.41,1.3,222.189973614776
10.03,-62.43,1.3,222.163588390501
10.04,-62.43,1.3,222.137203166227
10.09,-62.4,1.3,222.110817941953
10.06,-62.41,1.3,222.084432717678
10.06,-62.4,1.3,222.058047493404
10.06,-62.39,1.3,222.031662269129
10.07,-62.38,1.3,222.005277044855
10.07,-62.39,1.3,221.97889182058
10.07,-62.4,1.3,221.952506596306
10.07,-62.41,1.3,221.926121372032
10.08,-62.4,1.3,221.899736147757
10.08,-62.39,1.3,221.873350923483
10.09,-62.39,1.3,221.846965699208
10.04,-62.41,1.3,221.820580474934
10.03,-62.41,1.3,221.79419525066
10.06,-62.38,1.3,221.767810026385
10.04,-62.4,1.3,221.741424802111
10.04,-62.39,1.3,221.715039577836
10.04,-62.38,1.3,221.688654353562
10.03,-62.38,1.3,221.662269129288
10.03,-62.39,1.3,221.635883905013
10.03,-62.4,1.3,221.609498680739
10.02,-62.41,1.3,221.583113456464
10.02,-62.4,1.3,221.55672823219
10.02,-62.39,1.3,221.530343007916
10.01,-62.4,1.3,221.503957783641
10.02,-62.38,1.3,221.477572559367
10.01,-62.38,1.3,221.451187335092
10.01,-62.39,1.3,221.424802110818
9.99,-62.4,1.3,221.398416886544
9.99,-62.39,1.3,221.372031662269
9.99,-62.38,1.3,221.345646437995
9.98,-62.38,1.3,221.31926121372
9.98,-62.39,1.3,221.292875989446
9.98,-62.4,1.3,221.266490765172
9.99,-62.34,1.3,221.240105540897
9.99,-62.35,1.3,221.213720316623
9.99,-62.36,1.3,221.187335092348
9.97,-62.39,1.3,221.160949868074
9.97,-62.38,1.3,221.134564643799
9.98,-62.36,1.3,221.108179419525
9.96,-62.38,1.3,221.081794195251
9.96,-62.36,1.3,221.055408970976
9.96,-62.35,1.3,221.029023746702
9.96,-62.34,1.3,221.002638522427
9.97,-62.34,1.3,220.976253298153
9.97,-62.35,1.3,220.949868073879
9.97,-62.36,1.3,220.923482849604
9.98,-62.35,1.3,220.89709762533
9.98,-62.34,1.3,220.870712401055
9.94,-62.36,1.3,220.844327176781
9.94,-62.35,1.3,220.817941952507
9.94,-62.34,1.3,220.791556728232
9.94,-62.33,1.3,220.765171503958
9.96,-62.33,1.3,220.738786279683
9.97,-62.33,1.3,220.712401055409
9.94,-62.31,1.3,220.686015831135
9.98,-62.33,1.3,220.65963060686
9.99,-62.33,1.3,220.633245382586
9.98,-62.3,1.3,220.606860158311
9.98,-62.31,1.3,220.580474934037
9.97,-62.31,1.3,220.554089709763
9.97,-62.3,1.3,220.527704485488
9.97,-62.29,1.3,220.501319261214
9.96,-62.3,1.3,220.474934036939
9.96,-62.31,1.3,220.448548812665
9.99,-62.26,1.3,220.422163588391
9.99,-62.27,1.3,220.395778364116
9.98,-62.27,1.3,220.369393139842
9.99,-62.31,1.3,220.343007915567
9.99,-62.3,1.3,220.316622691293
9.99,-62.29,1.3,220.290237467018
9.98,-62.29,1.3,220.263852242744
10.01,-62.31,1.3,220.23746701847
10.01,-62.3,1.3,220.211081794195
10.01,-62.29,1.3,220.184696569921
10.01,-62.27,1.3,220.158311345646
10.01,-62.26,1.3,220.131926121372
10.01,-62.25,1.1,220.105540897098
10.02,-62.29,1.3,220.079155672823
10.02,-62.3,1.3,220.052770448549
10.02,-62.31,1.3,220.026385224274
10.02,-62.25,1.1,220
10.02,-62.26,1.3,220
10.02,-62.27,1.3,219.59595959596
10.03,-62.31,1.3,219.191919191919
10.03,-62.3,1.3,218.787878787879
10.03,-62.29,1.3,218.383838383838
10.04,-62.29,1.3,217.979797979798
10.04,-62.3,1.3,217.575757575758
10.04,-62.31,1.3,217.171717171717
10.04,-62.27,1.3,216.767676767677
10.03,-62.27,1.3,216.363636363636
10.03,-62.26,1.3,215.959595959596
10.06,-62.31,1.3,215.555555555556
10.06,-62.3,1.3,215.151515151515
10.06,-62.29,1.3,214.747474747475
10.06,-62.27,1.3,214.343434343434
10.06,-62.22,1.1,213.939393939394
10.06,-62.21,1.1,213.535353535354
10.06,-62.24,1.1,213.131313131313
10.03,-62.25,1.1,212.727272727273
10.03,-62.24,1.1,212.323232323232
10.04,-62.22,1.1,211.919191919192
10.04,-62.25,1.1,211.515151515152
10.02,-62.24,1.1,211.111111111111
10.01,-62.24,1.1,210.707070707071
10.01,-62.22,1.1,210.30303030303
10.02,-62.22,1.1,209.89898989899
10.03,-62.22,1.1,209.494949494949
10.01,-62.21,1.1,209.090909090909
10.02,-62.21,1.1,208.686868686869
10.03,-62.21,1.1,208.282828282828
10.04,-62.21,1.1,207.878787878788
10.03,-62.2,1.1,207.474747474747
10.04,-62.2,1.1,207.070707070707
10.06,-62.2,1.1,206.666666666667
10.01,-62.2,1.1,206.262626262626
10.02,-62.2,1.1,205.858585858586
10.06,-62.19,1.1,205.454545454545
10.01,-62.19,1.1,205.050505050505
10.02,-62.19,1.1,204.646464646465
10.03,-62.19,1.1,204.242424242424
10.04,-62.19,1.1,203.838383838384
10.06,-62.17,1.1,203.434343434343
10.04,-62.17,1.1,203.030303030303
10.03,-62.17,1.1,202.626262626263
10.02,-62.17,1.1,202.222222222222
10.01,-62.17,1.1,201.818181818182
10.06,-62.16,1.1,201.414141414141
10.04,-62.16,1.1,201.010101010101
10.03,-62.16,1.1,200.606060606061
10.02,-62.16,1.1,200.20202020202
10.06,-62.15,1.1,199.79797979798
10.06,-62.13,1.1,199.393939393939
10.04,-62.13,1.1,198.989898989899
10.04,-62.15,1.1,198.585858585859
10.03,-62.15,1.1,198.181818181818
10.02,-62.15,1.1,197.777777777778
10.01,-62.16,1.1,197.373737373737
10.01,-62.15,1.1,196.969696969697
10.03,-62.13,1.1,196.565656565657
10.01,-62.13,1.1,196.161616161616
10.02,-62.13,1.1,195.757575757576
10.06,-62.11,1.1,195.353535353535
10.06,-62.1,0.8,194.949494949495
10.04,-62.1,0.8,194.545454545455
10.04,-62.11,1.1,194.141414141414
10.03,-62.11,1.1,193.737373737374
10.03,-62.12,1.1,193.333333333333
10.01,-62.12,1.1,192.929292929293
10.01,-62.11,1.1,192.525252525253
10.02,-62.11,1.1,192.121212121212
10.02,-62.12,1.1,191.717171717172
10.03,-62.1,0.8,191.313131313131
9.99,-62.11,1.1,190.909090909091
10.01,-62.1,0.8,190.505050505051
10.02,-62.1,0.8,190.10101010101
10.03,-62.08,0.8,189.69696969697
10.02,-62.08,0.8,189.292929292929
10.04,-62.08,0.8,188.888888888889
10.01,-62.08,0.8,188.484848484848
9.99,-62.08,0.8,188.080808080808
10.03,-62.07,0.8,187.676767676768
10.02,-62.07,0.8,187.272727272727
10.01,-62.07,0.8,186.868686868687
9.99,-62.07,0.8,186.464646464646
10.02,-62.06,0.8,186.060606060606
10.02,-62.05,0.8,185.656565656566
10.01,-62.06,0.8,185.252525252525
9.99,-62.05,0.8,184.848484848485
10.01,-62.03,0.8,184.444444444444
9.98,-62.05,0.8,184.040404040404
9.97,-62.05,0.8,183.636363636364
9.97,-62.03,0.8,183.232323232323
9.97,-62.02,0.8,182.828282828283
9.98,-62.02,0.8,182.424242424242
9.98,-62.03,0.8,182.020202020202
9.99,-62.03,0.8,181.616161616162
9.99,-62.02,0.8,181.212121212121
