"latitude","longitude","clave"
10.24,-64.56,"10.24_-64.56"
8,-64.56,"8_-64.56"
10.33,-64.55,"10.33_-64.55"
10.31,-64.55,"10.31_-64.55"
10.29,-64.55,"10.29_-64.55"
10.28,-64.55,"10.28_-64.55"
10.26,-64.55,"10.26_-64.55"
10.24,-64.55,"10.24_-64.55"
8,-64.55,"8_-64.55"
10.33,-64.53,"10.33_-64.53"
10.31,-64.53,"10.31_-64.53"
10.29,-64.53,"10.29_-64.53"
10.26,-64.53,"10.26_-64.53"
10.24,-64.53,"10.24_-64.53"
8,-64.53,"8_-64.53"
10.33,-64.51,"10.33_-64.51"
10.31,-64.51,"10.31_-64.51"
10.29,-64.51,"10.29_-64.51"
10.26,-64.51,"10.26_-64.51"
10.24,-64.51,"10.24_-64.51"
8,-64.51,"8_-64.51"
10.34,-64.5,"10.34_-64.5"
10.33,-64.5,"10.33_-64.5"
10.31,-64.5,"10.31_-64.5"
10.26,-64.5,"10.26_-64.5"
10.24,-64.5,"10.24_-64.5"
8,-64.5,"8_-64.5"
10.34,-64.48,"10.34_-64.48"
10.33,-64.48,"10.33_-64.48"
10.31,-64.48,"10.31_-64.48"
10.26,-64.48,"10.26_-64.48"
10.24,-64.48,"10.24_-64.48"
8,-64.48,"8_-64.48"
10.36,-64.46,"10.36_-64.46"
10.34,-64.46,"10.34_-64.46"
10.33,-64.46,"10.33_-64.46"
10.31,-64.46,"10.31_-64.46"
10.26,-64.46,"10.26_-64.46"
10.24,-64.46,"10.24_-64.46"
8,-64.46,"8_-64.46"
10.36,-64.45,"10.36_-64.45"
10.34,-64.45,"10.34_-64.45"
10.33,-64.45,"10.33_-64.45"
10.28,-64.45,"10.28_-64.45"
10.26,-64.45,"10.26_-64.45"
10.24,-64.45,"10.24_-64.45"
8,-64.45,"8_-64.45"
10.38,-64.43,"10.38_-64.43"
10.36,-64.43,"10.36_-64.43"
10.34,-64.43,"10.34_-64.43"
10.33,-64.43,"10.33_-64.43"
10.31,-64.43,"10.31_-64.43"
10.29,-64.43,"10.29_-64.43"
10.28,-64.43,"10.28_-64.43"
8,-64.43,"8_-64.43"
11.01,-64.41,"11.01_-64.41"
10.99,-64.41,"10.99_-64.41"
10.97,-64.41,"10.97_-64.41"
10.38,-64.41,"10.38_-64.41"
10.36,-64.41,"10.36_-64.41"
10.34,-64.41,"10.34_-64.41"
10.33,-64.41,"10.33_-64.41"
10.31,-64.41,"10.31_-64.41"
10.29,-64.41,"10.29_-64.41"
10.28,-64.41,"10.28_-64.41"
8,-64.41,"8_-64.41"
11.07,-64.4,"11.07_-64.4"
11.06,-64.4,"11.06_-64.4"
11.04,-64.4,"11.04_-64.4"
11.02,-64.4,"11.02_-64.4"
11.01,-64.4,"11.01_-64.4"
10.99,-64.4,"10.99_-64.4"
10.97,-64.4,"10.97_-64.4"
10.38,-64.4,"10.38_-64.4"
10.36,-64.4,"10.36_-64.4"
10.34,-64.4,"10.34_-64.4"
10.33,-64.4,"10.33_-64.4"
10.31,-64.4,"10.31_-64.4"
10.29,-64.4,"10.29_-64.4"
10.28,-64.4,"10.28_-64.4"
8,-64.4,"8_-64.4"
11.09,-64.38,"11.09_-64.38"
11.07,-64.38,"11.07_-64.38"
11.06,-64.38,"11.06_-64.38"
11.04,-64.38,"11.04_-64.38"
11.02,-64.38,"11.02_-64.38"
11.01,-64.38,"11.01_-64.38"
10.99,-64.38,"10.99_-64.38"
10.97,-64.38,"10.97_-64.38"
10.96,-64.38,"10.96_-64.38"
10.39,-64.38,"10.39_-64.38"
10.38,-64.38,"10.38_-64.38"
10.36,-64.38,"10.36_-64.38"
10.34,-64.38,"10.34_-64.38"
10.33,-64.38,"10.33_-64.38"
10.31,-64.38,"10.31_-64.38"
10.29,-64.38,"10.29_-64.38"
8,-64.38,"8_-64.38"
11.09,-64.36,"11.09_-64.36"
11.07,-64.36,"11.07_-64.36"
11.06,-64.36,"11.06_-64.36"
11.04,-64.36,"11.04_-64.36"
10.97,-64.36,"10.97_-64.36"
10.96,-64.36,"10.96_-64.36"
10.39,-64.36,"10.39_-64.36"
10.38,-64.36,"10.38_-64.36"
10.36,-64.36,"10.36_-64.36"
10.34,-64.36,"10.34_-64.36"
10.33,-64.36,"10.33_-64.36"
10.31,-64.36,"10.31_-64.36"
8,-64.36,"8_-64.36"
11.09,-64.34,"11.09_-64.34"
11.07,-64.34,"11.07_-64.34"
11.06,-64.34,"11.06_-64.34"
11.04,-64.34,"11.04_-64.34"
11.02,-64.34,"11.02_-64.34"
10.97,-64.34,"10.97_-64.34"
10.96,-64.34,"10.96_-64.34"
10.41,-64.34,"10.41_-64.34"
10.39,-64.34,"10.39_-64.34"
10.38,-64.34,"10.38_-64.34"
10.36,-64.34,"10.36_-64.34"
10.34,-64.34,"10.34_-64.34"
10.33,-64.34,"10.33_-64.34"
8,-64.34,"8_-64.34"
11.07,-64.33,"11.07_-64.33"
11.06,-64.33,"11.06_-64.33"
11.04,-64.33,"11.04_-64.33"
11.02,-64.33,"11.02_-64.33"
10.97,-64.33,"10.97_-64.33"
10.96,-64.33,"10.96_-64.33"
10.41,-64.33,"10.41_-64.33"
10.39,-64.33,"10.39_-64.33"
10.38,-64.33,"10.38_-64.33"
10.33,-64.33,"10.33_-64.33"
8,-64.33,"8_-64.33"
11.07,-64.31,"11.07_-64.31"
11.06,-64.31,"11.06_-64.31"
11.04,-64.31,"11.04_-64.31"
11.02,-64.31,"11.02_-64.31"
11.01,-64.31,"11.01_-64.31"
10.96,-64.31,"10.96_-64.31"
10.94,-64.31,"10.94_-64.31"
10.43,-64.31,"10.43_-64.31"
10.41,-64.31,"10.41_-64.31"
10.39,-64.31,"10.39_-64.31"
10.38,-64.31,"10.38_-64.31"
8,-64.31,"8_-64.31"
11.07,-64.29,"11.07_-64.29"
11.06,-64.29,"11.06_-64.29"
11.04,-64.29,"11.04_-64.29"
11.02,-64.29,"11.02_-64.29"
11.01,-64.29,"11.01_-64.29"
10.99,-64.29,"10.99_-64.29"
10.96,-64.29,"10.96_-64.29"
10.94,-64.29,"10.94_-64.29"
10.67,-64.29,"10.67_-64.29"
10.65,-64.29,"10.65_-64.29"
10.63,-64.29,"10.63_-64.29"
10.62,-64.29,"10.62_-64.29"
10.6,-64.29,"10.6_-64.29"
10.43,-64.29,"10.43_-64.29"
10.41,-64.29,"10.41_-64.29"
10.39,-64.29,"10.39_-64.29"
8,-64.29,"8_-64.29"
11.07,-64.28,"11.07_-64.28"
11.06,-64.28,"11.06_-64.28"
11.04,-64.28,"11.04_-64.28"
11.02,-64.28,"11.02_-64.28"
11.01,-64.28,"11.01_-64.28"
10.99,-64.28,"10.99_-64.28"
10.96,-64.28,"10.96_-64.28"
10.94,-64.28,"10.94_-64.28"
10.68,-64.28,"10.68_-64.28"
10.67,-64.28,"10.67_-64.28"
10.65,-64.28,"10.65_-64.28"
10.63,-64.28,"10.63_-64.28"
10.62,-64.28,"10.62_-64.28"
10.6,-64.28,"10.6_-64.28"
10.58,-64.28,"10.58_-64.28"
10.56,-64.28,"10.56_-64.28"
10.55,-64.28,"10.55_-64.28"
10.53,-64.28,"10.53_-64.28"
10.51,-64.28,"10.51_-64.28"
10.43,-64.28,"10.43_-64.28"
10.41,-64.28,"10.41_-64.28"
10.39,-64.28,"10.39_-64.28"
8,-64.28,"8_-64.28"
11.09,-64.26,"11.09_-64.26"
11.07,-64.26,"11.07_-64.26"
11.06,-64.26,"11.06_-64.26"
11.04,-64.26,"11.04_-64.26"
11.02,-64.26,"11.02_-64.26"
11.01,-64.26,"11.01_-64.26"
10.99,-64.26,"10.99_-64.26"
10.97,-64.26,"10.97_-64.26"
10.94,-64.26,"10.94_-64.26"
10.84,-64.26,"10.84_-64.26"
10.68,-64.26,"10.68_-64.26"
10.67,-64.26,"10.67_-64.26"
10.65,-64.26,"10.65_-64.26"
10.63,-64.26,"10.63_-64.26"
10.62,-64.26,"10.62_-64.26"
10.6,-64.26,"10.6_-64.26"
10.58,-64.26,"10.58_-64.26"
10.56,-64.26,"10.56_-64.26"
10.55,-64.26,"10.55_-64.26"
10.53,-64.26,"10.53_-64.26"
10.51,-64.26,"10.51_-64.26"
10.45,-64.26,"10.45_-64.26"
10.43,-64.26,"10.43_-64.26"
10.41,-64.26,"10.41_-64.26"
8,-64.26,"8_-64.26"
11.09,-64.24,"11.09_-64.24"
11.07,-64.24,"11.07_-64.24"
11.06,-64.24,"11.06_-64.24"
11.04,-64.24,"11.04_-64.24"
11.02,-64.24,"11.02_-64.24"
11.01,-64.24,"11.01_-64.24"
10.99,-64.24,"10.99_-64.24"
10.97,-64.24,"10.97_-64.24"
10.94,-64.24,"10.94_-64.24"
10.84,-64.24,"10.84_-64.24"
10.82,-64.24,"10.82_-64.24"
10.68,-64.24,"10.68_-64.24"
10.67,-64.24,"10.67_-64.24"
10.65,-64.24,"10.65_-64.24"
10.6,-64.24,"10.6_-64.24"
10.58,-64.24,"10.58_-64.24"
10.56,-64.24,"10.56_-64.24"
10.55,-64.24,"10.55_-64.24"
10.53,-64.24,"10.53_-64.24"
10.51,-64.24,"10.51_-64.24"
10.5,-64.24,"10.5_-64.24"
10.45,-64.24,"10.45_-64.24"
10.43,-64.24,"10.43_-64.24"
10.41,-64.24,"10.41_-64.24"
8,-64.24,"8_-64.24"
11.09,-64.23,"11.09_-64.23"
11.07,-64.23,"11.07_-64.23"
11.06,-64.23,"11.06_-64.23"
11.04,-64.23,"11.04_-64.23"
11.02,-64.23,"11.02_-64.23"
11.01,-64.23,"11.01_-64.23"
10.99,-64.23,"10.99_-64.23"
10.97,-64.23,"10.97_-64.23"
10.96,-64.23,"10.96_-64.23"
10.94,-64.23,"10.94_-64.23"
10.84,-64.23,"10.84_-64.23"
10.82,-64.23,"10.82_-64.23"
10.8,-64.23,"10.8_-64.23"
10.79,-64.23,"10.79_-64.23"
10.68,-64.23,"10.68_-64.23"
10.67,-64.23,"10.67_-64.23"
10.65,-64.23,"10.65_-64.23"
10.63,-64.23,"10.63_-64.23"
10.55,-64.23,"10.55_-64.23"
10.53,-64.23,"10.53_-64.23"
10.51,-64.23,"10.51_-64.23"
10.46,-64.23,"10.46_-64.23"
10.45,-64.23,"10.45_-64.23"
10.43,-64.23,"10.43_-64.23"
10.41,-64.23,"10.41_-64.23"
8,-64.23,"8_-64.23"
11.09,-64.21,"11.09_-64.21"
11.07,-64.21,"11.07_-64.21"
11.06,-64.21,"11.06_-64.21"
11.04,-64.21,"11.04_-64.21"
11.02,-64.21,"11.02_-64.21"
11.01,-64.21,"11.01_-64.21"
10.99,-64.21,"10.99_-64.21"
10.97,-64.21,"10.97_-64.21"
10.96,-64.21,"10.96_-64.21"
10.94,-64.21,"10.94_-64.21"
10.84,-64.21,"10.84_-64.21"
10.82,-64.21,"10.82_-64.21"
10.8,-64.21,"10.8_-64.21"
10.79,-64.21,"10.79_-64.21"
10.68,-64.21,"10.68_-64.21"
10.67,-64.21,"10.67_-64.21"
10.65,-64.21,"10.65_-64.21"
10.63,-64.21,"10.63_-64.21"
10.56,-64.21,"10.56_-64.21"
10.55,-64.21,"10.55_-64.21"
10.53,-64.21,"10.53_-64.21"
10.51,-64.21,"10.51_-64.21"
10.48,-64.21,"10.48_-64.21"
10.46,-64.21,"10.46_-64.21"
10.45,-64.21,"10.45_-64.21"
10.43,-64.21,"10.43_-64.21"
8,-64.21,"8_-64.21"
11.07,-64.19,"11.07_-64.19"
11.06,-64.19,"11.06_-64.19"
11.04,-64.19,"11.04_-64.19"
11.02,-64.19,"11.02_-64.19"
11.01,-64.19,"11.01_-64.19"
10.97,-64.19,"10.97_-64.19"
10.96,-64.19,"10.96_-64.19"
10.94,-64.19,"10.94_-64.19"
10.84,-64.19,"10.84_-64.19"
10.82,-64.19,"10.82_-64.19"
10.8,-64.19,"10.8_-64.19"
10.79,-64.19,"10.79_-64.19"
10.68,-64.19,"10.68_-64.19"
10.67,-64.19,"10.67_-64.19"
10.65,-64.19,"10.65_-64.19"
10.63,-64.19,"10.63_-64.19"
10.56,-64.19,"10.56_-64.19"
10.55,-64.19,"10.55_-64.19"
10.53,-64.19,"10.53_-64.19"
10.51,-64.19,"10.51_-64.19"
10.48,-64.19,"10.48_-64.19"
10.46,-64.19,"10.46_-64.19"
10.45,-64.19,"10.45_-64.19"
10.43,-64.19,"10.43_-64.19"
8,-64.19,"8_-64.19"
11.04,-64.17,"11.04_-64.17"
11.02,-64.17,"11.02_-64.17"
11.01,-64.17,"11.01_-64.17"
10.97,-64.17,"10.97_-64.17"
10.96,-64.17,"10.96_-64.17"
10.94,-64.17,"10.94_-64.17"
10.92,-64.17,"10.92_-64.17"
10.84,-64.17,"10.84_-64.17"
10.82,-64.17,"10.82_-64.17"
10.8,-64.17,"10.8_-64.17"
10.68,-64.17,"10.68_-64.17"
10.67,-64.17,"10.67_-64.17"
10.65,-64.17,"10.65_-64.17"
10.63,-64.17,"10.63_-64.17"
10.62,-64.17,"10.62_-64.17"
10.58,-64.17,"10.58_-64.17"
10.56,-64.17,"10.56_-64.17"
10.55,-64.17,"10.55_-64.17"
10.53,-64.17,"10.53_-64.17"
10.51,-64.17,"10.51_-64.17"
10.48,-64.17,"10.48_-64.17"
10.46,-64.17,"10.46_-64.17"
10.45,-64.17,"10.45_-64.17"
8,-64.17,"8_-64.17"
11.04,-64.16,"11.04_-64.16"
11.02,-64.16,"11.02_-64.16"
11.01,-64.16,"11.01_-64.16"
10.97,-64.16,"10.97_-64.16"
10.96,-64.16,"10.96_-64.16"
10.94,-64.16,"10.94_-64.16"
10.92,-64.16,"10.92_-64.16"
10.9,-64.16,"10.9_-64.16"
10.84,-64.16,"10.84_-64.16"
10.82,-64.16,"10.82_-64.16"
10.68,-64.16,"10.68_-64.16"
10.67,-64.16,"10.67_-64.16"
10.65,-64.16,"10.65_-64.16"
10.63,-64.16,"10.63_-64.16"
10.62,-64.16,"10.62_-64.16"
10.58,-64.16,"10.58_-64.16"
10.56,-64.16,"10.56_-64.16"
10.53,-64.16,"10.53_-64.16"
10.51,-64.16,"10.51_-64.16"
10.5,-64.16,"10.5_-64.16"
10.48,-64.16,"10.48_-64.16"
10.46,-64.16,"10.46_-64.16"
10.45,-64.16,"10.45_-64.16"
8,-64.16,"8_-64.16"
11.04,-64.14,"11.04_-64.14"
11.02,-64.14,"11.02_-64.14"
11.01,-64.14,"11.01_-64.14"
10.99,-64.14,"10.99_-64.14"
10.96,-64.14,"10.96_-64.14"
10.94,-64.14,"10.94_-64.14"
10.92,-64.14,"10.92_-64.14"
10.9,-64.14,"10.9_-64.14"
10.84,-64.14,"10.84_-64.14"
10.68,-64.14,"10.68_-64.14"
10.67,-64.14,"10.67_-64.14"
10.65,-64.14,"10.65_-64.14"
10.62,-64.14,"10.62_-64.14"
10.58,-64.14,"10.58_-64.14"
10.56,-64.14,"10.56_-64.14"
10.53,-64.14,"10.53_-64.14"
10.51,-64.14,"10.51_-64.14"
10.5,-64.14,"10.5_-64.14"
10.48,-64.14,"10.48_-64.14"
10.46,-64.14,"10.46_-64.14"
10.45,-64.14,"10.45_-64.14"
8,-64.14,"8_-64.14"
11.02,-64.12,"11.02_-64.12"
11.01,-64.12,"11.01_-64.12"
10.99,-64.12,"10.99_-64.12"
10.96,-64.12,"10.96_-64.12"
10.94,-64.12,"10.94_-64.12"
10.92,-64.12,"10.92_-64.12"
10.9,-64.12,"10.9_-64.12"
10.89,-64.12,"10.89_-64.12"
10.68,-64.12,"10.68_-64.12"
10.67,-64.12,"10.67_-64.12"
10.65,-64.12,"10.65_-64.12"
10.63,-64.12,"10.63_-64.12"
10.62,-64.12,"10.62_-64.12"
10.58,-64.12,"10.58_-64.12"
10.53,-64.12,"10.53_-64.12"
10.51,-64.12,"10.51_-64.12"
10.5,-64.12,"10.5_-64.12"
10.48,-64.12,"10.48_-64.12"
10.46,-64.12,"10.46_-64.12"
10.45,-64.12,"10.45_-64.12"
8,-64.12,"8_-64.12"
11.02,-64.11,"11.02_-64.11"
11.01,-64.11,"11.01_-64.11"
10.99,-64.11,"10.99_-64.11"
10.92,-64.11,"10.92_-64.11"
10.9,-64.11,"10.9_-64.11"
10.89,-64.11,"10.89_-64.11"
10.68,-64.11,"10.68_-64.11"
10.67,-64.11,"10.67_-64.11"
10.65,-64.11,"10.65_-64.11"
10.63,-64.11,"10.63_-64.11"
10.58,-64.11,"10.58_-64.11"
10.53,-64.11,"10.53_-64.11"
10.51,-64.11,"10.51_-64.11"
10.5,-64.11,"10.5_-64.11"
10.48,-64.11,"10.48_-64.11"
10.46,-64.11,"10.46_-64.11"
10.45,-64.11,"10.45_-64.11"
8,-64.11,"8_-64.11"
11.02,-64.09,"11.02_-64.09"
11.01,-64.09,"11.01_-64.09"
10.99,-64.09,"10.99_-64.09"
10.92,-64.09,"10.92_-64.09"
10.9,-64.09,"10.9_-64.09"
10.89,-64.09,"10.89_-64.09"
10.87,-64.09,"10.87_-64.09"
10.68,-64.09,"10.68_-64.09"
10.67,-64.09,"10.67_-64.09"
10.65,-64.09,"10.65_-64.09"
10.63,-64.09,"10.63_-64.09"
10.58,-64.09,"10.58_-64.09"
10.56,-64.09,"10.56_-64.09"
10.53,-64.09,"10.53_-64.09"
10.51,-64.09,"10.51_-64.09"
10.5,-64.09,"10.5_-64.09"
10.48,-64.09,"10.48_-64.09"
10.46,-64.09,"10.46_-64.09"
10.45,-64.09,"10.45_-64.09"
8,-64.09,"8_-64.09"
11.02,-64.07,"11.02_-64.07"
11.01,-64.07,"11.01_-64.07"
10.99,-64.07,"10.99_-64.07"
10.97,-64.07,"10.97_-64.07"
10.9,-64.07,"10.9_-64.07"
10.89,-64.07,"10.89_-64.07"
10.87,-64.07,"10.87_-64.07"
10.85,-64.07,"10.85_-64.07"
10.68,-64.07,"10.68_-64.07"
10.67,-64.07,"10.67_-64.07"
10.65,-64.07,"10.65_-64.07"
10.63,-64.07,"10.63_-64.07"
10.58,-64.07,"10.58_-64.07"
10.56,-64.07,"10.56_-64.07"
10.53,-64.07,"10.53_-64.07"
10.51,-64.07,"10.51_-64.07"
10.5,-64.07,"10.5_-64.07"
10.48,-64.07,"10.48_-64.07"
10.46,-64.07,"10.46_-64.07"
10.45,-64.07,"10.45_-64.07"
8,-64.07,"8_-64.07"
11.02,-64.06,"11.02_-64.06"
11.01,-64.06,"11.01_-64.06"
10.99,-64.06,"10.99_-64.06"
10.97,-64.06,"10.97_-64.06"
10.89,-64.06,"10.89_-64.06"
10.87,-64.06,"10.87_-64.06"
10.85,-64.06,"10.85_-64.06"
10.68,-64.06,"10.68_-64.06"
10.67,-64.06,"10.67_-64.06"
10.65,-64.06,"10.65_-64.06"
10.63,-64.06,"10.63_-64.06"
10.58,-64.06,"10.58_-64.06"
10.56,-64.06,"10.56_-64.06"
10.53,-64.06,"10.53_-64.06"
10.51,-64.06,"10.51_-64.06"
10.5,-64.06,"10.5_-64.06"
10.48,-64.06,"10.48_-64.06"
10.46,-64.06,"10.46_-64.06"
10.45,-64.06,"10.45_-64.06"
8,-64.06,"8_-64.06"
11.04,-64.04,"11.04_-64.04"
11.02,-64.04,"11.02_-64.04"
11.01,-64.04,"11.01_-64.04"
10.99,-64.04,"10.99_-64.04"
10.97,-64.04,"10.97_-64.04"
10.9,-64.04,"10.9_-64.04"
10.89,-64.04,"10.89_-64.04"
10.87,-64.04,"10.87_-64.04"
10.85,-64.04,"10.85_-64.04"
10.68,-64.04,"10.68_-64.04"
10.67,-64.04,"10.67_-64.04"
10.65,-64.04,"10.65_-64.04"
10.63,-64.04,"10.63_-64.04"
10.6,-64.04,"10.6_-64.04"
10.58,-64.04,"10.58_-64.04"
10.56,-64.04,"10.56_-64.04"
10.53,-64.04,"10.53_-64.04"
10.51,-64.04,"10.51_-64.04"
10.5,-64.04,"10.5_-64.04"
10.48,-64.04,"10.48_-64.04"
10.46,-64.04,"10.46_-64.04"
10.45,-64.04,"10.45_-64.04"
10.43,-64.04,"10.43_-64.04"
8,-64.04,"8_-64.04"
11.06,-64.02,"11.06_-64.02"
11.04,-64.02,"11.04_-64.02"
11.02,-64.02,"11.02_-64.02"
11.01,-64.02,"11.01_-64.02"
10.99,-64.02,"10.99_-64.02"
10.97,-64.02,"10.97_-64.02"
10.9,-64.02,"10.9_-64.02"
10.89,-64.02,"10.89_-64.02"
10.87,-64.02,"10.87_-64.02"
10.68,-64.02,"10.68_-64.02"
10.67,-64.02,"10.67_-64.02"
10.65,-64.02,"10.65_-64.02"
10.63,-64.02,"10.63_-64.02"
10.6,-64.02,"10.6_-64.02"
10.58,-64.02,"10.58_-64.02"
10.53,-64.02,"10.53_-64.02"
10.51,-64.02,"10.51_-64.02"
10.5,-64.02,"10.5_-64.02"
10.48,-64.02,"10.48_-64.02"
10.46,-64.02,"10.46_-64.02"
10.45,-64.02,"10.45_-64.02"
10.43,-64.02,"10.43_-64.02"
8,-64.02,"8_-64.02"
11.07,-64,"11.07_-64"
11.06,-64,"11.06_-64"
11.04,-64,"11.04_-64"
11.02,-64,"11.02_-64"
11.01,-64,"11.01_-64"
10.92,-64,"10.92_-64"
10.9,-64,"10.9_-64"
10.89,-64,"10.89_-64"
10.87,-64,"10.87_-64"
10.8,-64,"10.8_-64"
10.79,-64,"10.79_-64"
10.77,-64,"10.77_-64"
10.68,-64,"10.68_-64"
10.67,-64,"10.67_-64"
10.65,-64,"10.65_-64"
10.63,-64,"10.63_-64"
10.6,-64,"10.6_-64"
10.58,-64,"10.58_-64"
10.53,-64,"10.53_-64"
10.51,-64,"10.51_-64"
10.5,-64,"10.5_-64"
10.48,-64,"10.48_-64"
10.46,-64,"10.46_-64"
10.45,-64,"10.45_-64"
10.43,-64,"10.43_-64"
8,-64,"8_-64"
11.11,-63.99,"11.11_-63.99"
11.09,-63.99,"11.09_-63.99"
11.07,-63.99,"11.07_-63.99"
11.06,-63.99,"11.06_-63.99"
11.04,-63.99,"11.04_-63.99"
10.92,-63.99,"10.92_-63.99"
10.9,-63.99,"10.9_-63.99"
10.89,-63.99,"10.89_-63.99"
10.8,-63.99,"10.8_-63.99"
10.79,-63.99,"10.79_-63.99"
10.77,-63.99,"10.77_-63.99"
10.75,-63.99,"10.75_-63.99"
10.68,-63.99,"10.68_-63.99"
10.67,-63.99,"10.67_-63.99"
10.65,-63.99,"10.65_-63.99"
10.63,-63.99,"10.63_-63.99"
10.58,-63.99,"10.58_-63.99"
10.56,-63.99,"10.56_-63.99"
10.53,-63.99,"10.53_-63.99"
10.51,-63.99,"10.51_-63.99"
10.5,-63.99,"10.5_-63.99"
10.48,-63.99,"10.48_-63.99"
10.46,-63.99,"10.46_-63.99"
10.45,-63.99,"10.45_-63.99"
10.43,-63.99,"10.43_-63.99"
8,-63.99,"8_-63.99"
11.11,-63.97,"11.11_-63.97"
11.09,-63.97,"11.09_-63.97"
11.07,-63.97,"11.07_-63.97"
11.06,-63.97,"11.06_-63.97"
10.92,-63.97,"10.92_-63.97"
10.9,-63.97,"10.9_-63.97"
10.89,-63.97,"10.89_-63.97"
10.8,-63.97,"10.8_-63.97"
10.77,-63.97,"10.77_-63.97"
10.75,-63.97,"10.75_-63.97"
10.68,-63.97,"10.68_-63.97"
10.67,-63.97,"10.67_-63.97"
10.65,-63.97,"10.65_-63.97"
10.63,-63.97,"10.63_-63.97"
10.58,-63.97,"10.58_-63.97"
10.56,-63.97,"10.56_-63.97"
10.51,-63.97,"10.51_-63.97"
10.5,-63.97,"10.5_-63.97"
10.48,-63.97,"10.48_-63.97"
10.46,-63.97,"10.46_-63.97"
10.45,-63.97,"10.45_-63.97"
8,-63.97,"8_-63.97"
11.12,-63.95,"11.12_-63.95"
11.11,-63.95,"11.11_-63.95"
11.09,-63.95,"11.09_-63.95"
11.07,-63.95,"11.07_-63.95"
10.94,-63.95,"10.94_-63.95"
10.92,-63.95,"10.92_-63.95"
10.9,-63.95,"10.9_-63.95"
10.8,-63.95,"10.8_-63.95"
10.79,-63.95,"10.79_-63.95"
10.75,-63.95,"10.75_-63.95"
10.73,-63.95,"10.73_-63.95"
10.7,-63.95,"10.7_-63.95"
10.68,-63.95,"10.68_-63.95"
10.67,-63.95,"10.67_-63.95"
10.63,-63.95,"10.63_-63.95"
10.62,-63.95,"10.62_-63.95"
10.58,-63.95,"10.58_-63.95"
10.56,-63.95,"10.56_-63.95"
10.51,-63.95,"10.51_-63.95"
10.5,-63.95,"10.5_-63.95"
10.48,-63.95,"10.48_-63.95"
10.46,-63.95,"10.46_-63.95"
10.45,-63.95,"10.45_-63.95"
8,-63.95,"8_-63.95"
11.14,-63.94,"11.14_-63.94"
11.12,-63.94,"11.12_-63.94"
11.11,-63.94,"11.11_-63.94"
11.09,-63.94,"11.09_-63.94"
10.94,-63.94,"10.94_-63.94"
10.92,-63.94,"10.92_-63.94"
10.9,-63.94,"10.9_-63.94"
10.89,-63.94,"10.89_-63.94"
10.8,-63.94,"10.8_-63.94"
10.79,-63.94,"10.79_-63.94"
10.77,-63.94,"10.77_-63.94"
10.75,-63.94,"10.75_-63.94"
10.73,-63.94,"10.73_-63.94"
10.7,-63.94,"10.7_-63.94"
10.68,-63.94,"10.68_-63.94"
10.67,-63.94,"10.67_-63.94"
10.63,-63.94,"10.63_-63.94"
10.62,-63.94,"10.62_-63.94"
10.58,-63.94,"10.58_-63.94"
10.56,-63.94,"10.56_-63.94"
10.51,-63.94,"10.51_-63.94"
10.5,-63.94,"10.5_-63.94"
10.48,-63.94,"10.48_-63.94"
10.46,-63.94,"10.46_-63.94"
10.45,-63.94,"10.45_-63.94"
8,-63.94,"8_-63.94"
11.18,-63.92,"11.18_-63.92"
11.16,-63.92,"11.16_-63.92"
11.14,-63.92,"11.14_-63.92"
11.12,-63.92,"11.12_-63.92"
11.11,-63.92,"11.11_-63.92"
10.96,-63.92,"10.96_-63.92"
10.94,-63.92,"10.94_-63.92"
10.92,-63.92,"10.92_-63.92"
10.9,-63.92,"10.9_-63.92"
10.89,-63.92,"10.89_-63.92"
10.87,-63.92,"10.87_-63.92"
10.79,-63.92,"10.79_-63.92"
10.77,-63.92,"10.77_-63.92"
10.75,-63.92,"10.75_-63.92"
10.73,-63.92,"10.73_-63.92"
10.72,-63.92,"10.72_-63.92"
10.7,-63.92,"10.7_-63.92"
10.68,-63.92,"10.68_-63.92"
10.67,-63.92,"10.67_-63.92"
10.63,-63.92,"10.63_-63.92"
10.62,-63.92,"10.62_-63.92"
10.56,-63.92,"10.56_-63.92"
10.55,-63.92,"10.55_-63.92"
10.51,-63.92,"10.51_-63.92"
10.5,-63.92,"10.5_-63.92"
10.48,-63.92,"10.48_-63.92"
10.46,-63.92,"10.46_-63.92"
10.45,-63.92,"10.45_-63.92"
8,-63.92,"8_-63.92"
11.19,-63.9,"11.19_-63.9"
11.18,-63.9,"11.18_-63.9"
11.16,-63.9,"11.16_-63.9"
11.14,-63.9,"11.14_-63.9"
11.12,-63.9,"11.12_-63.9"
10.96,-63.9,"10.96_-63.9"
10.94,-63.9,"10.94_-63.9"
10.92,-63.9,"10.92_-63.9"
10.9,-63.9,"10.9_-63.9"
10.89,-63.9,"10.89_-63.9"
10.87,-63.9,"10.87_-63.9"
10.79,-63.9,"10.79_-63.9"
10.77,-63.9,"10.77_-63.9"
10.75,-63.9,"10.75_-63.9"
10.73,-63.9,"10.73_-63.9"
10.7,-63.9,"10.7_-63.9"
10.68,-63.9,"10.68_-63.9"
10.67,-63.9,"10.67_-63.9"
10.63,-63.9,"10.63_-63.9"
10.62,-63.9,"10.62_-63.9"
10.56,-63.9,"10.56_-63.9"
10.55,-63.9,"10.55_-63.9"
10.51,-63.9,"10.51_-63.9"
10.5,-63.9,"10.5_-63.9"
10.48,-63.9,"10.48_-63.9"
10.46,-63.9,"10.46_-63.9"
